rank,word,frequency,log_frequency,zm_log_prediction,residual_log_freq_minus_zm,sr_x_log_rank,natural_raw_c_over_r_plus_c,natural_param_x_c_over_r_plus_c,reference_x_log_r_plus_c
17976,doornail,1,0,0.25300361362550916,-0.25300361362550916,0.97105075176119016,0.013437623217759206,0.053397207306486824,0.93728064309578552
17977,doreus,1,0,0.25290897867788331,-0.25290897867788331,0.97105598167460494,0.013436885771944579,0.053396496800651672,0.9372919526318797
17978,dormouse,1,0,0.25281434892360366,-0.25281434892360366,0.97106121129710543,0.013436148407066362,0.053395786372796197,0.93730326154733301
17979,dorsetshire,1,0,0.25271972436210177,-0.25271972436210177,0.97106644062872394,0.013435411123111231,0.053395076022907571,0.9373145698422134
17980,dotant,1,0,0.25262510499280566,-0.25262510499280566,0.97107166966949277,0.013434673920065863,0.053394365750972964,0.9373258775165888
17981,dotards,1,0,0.25253049081514334,-0.25253049081514334,0.97107689841944445,0.013433936797916945,0.05339365555697953,0.93733718457052773
17982,doters,1,0,0.25243588182855348,-0.25243588182855348,0.97108212687861095,0.013433199756651156,0.053392945440914448,0.93734849100409734
17983,doubleness,1,0,0.25234127803245698,-0.25234127803245698,0.97108735504702481,0.013432462796255189,0.053392235402764901,0.93735979681736692
17984,doubler,1,0,0.25224667942628898,-0.25224667942628898,0.97109258292471834,0.013431725916715733,0.053391525442518052,0.93737110201040375
17985,doubles,1,0,0.25215208600948102,-0.25215208600948102,0.97109781051172406,0.01343098911801948,0.053390815560161085,0.93738240658327587
17986,doughy,1,0,0.25205749778146114,-0.25205749778146114,0.97110303780807394,0.01343025240015313,0.053390105755681184,0.93739371053605158
17987,doute,1,0,0.25196291474166443,-0.25196291474166443,0.97110826481380064,0.01342951576310338,0.05338939602906554,0.9374050138687986
17988,douts,1,0,0.25186833688951538,-0.25186833688951538,0.97111349152893645,0.013428779206856934,0.05338868638030133,0.93741631658158553
17989,dovecote,1,0,0.25177376422444908,-0.25177376422444908,0.97111871795351334,0.013428042731400499,0.053387976809375758,0.93742761867447966
17990,dow,1,0,0.25167919674589356,-0.25167919674589356,0.97112394408756397,0.01342730633672078,0.053387267316276008,0.9374389201475497
17991,dowagers,1,0,0.25158463445328394,-0.25158463445328394,0.97112916993112042,0.01342657002280449,0.053386557900989277,0.93745022100086306
17992,dowdy,1,0,0.25149007734604822,-0.25149007734604822,0.9711343954842151,0.013425833789638342,0.053385848563502772,0.937461521234488
17993,dowland,1,0,0.25139552542362154,-0.25139552542362154,0.97113962074688043,0.013425097637209057,0.053385139303803689,0.93747282084849237
17994,dowle,1,0,0.25130097868543189,-0.25130097868543189,0.97114484571914828,0.01342436156550335,0.053384430121879239,0.93748411984294433
17995,downwards,1,0,0.25120643713091084,-0.25120643713091084,0.97115007040105117,0.013423625574507948,0.053383721017716622,0.93749541821791138
17996,dowries,1,0,0.25111190075949352,-0.25111190075949352,0.97115529479262142,0.013422889664209573,0.053383011991303055,0.93750671597346158
17997,dowsabel,1,0,0.25101736957060794,-0.25101736957060794,0.97116051889389143,0.013422153834594958,0.053382303042625749,0.9375180131096631
17998,dowsets,1,0,0.25092284356368921,-0.25092284356368921,0.97116574270489309,0.013421418085650833,0.053381594171671924,0.93752930962658365
17999,doxy,1,0,0.2508283227381618,-0.2508283227381618,0.97117096622565879,0.013420682417363931,0.053380885378428791,0.93754060552429119
18000,drabbing,1,0,0.25073380709346793,-0.25073380709346793,0.97117618945622108,0.013419946829720994,0.053380176662883583,0.93755190080285367
18001,drabs,1,0,0.25063929662903206,-0.25063929662903206,0.97118141239661171,0.013419211322708756,0.053379468025023517,0.93756319546233891
18002,drachma,1,0,0.25054479134429286,-0.25054479134429286,0.97118663504686331,0.013418475896313965,0.053378759464835827,0.93757448950281441
18003,draft,1,0,0.25045029123867479,-0.25045029123867479,0.97119185740700786,0.013417740550523366,0.053378050982307731,0.93758578292434858
18004,dragonish,1,0,0.25035579631161653,-0.25035579631161653,0.97119707947707767,0.013417005285323708,0.053377342577426476,0.93759707572700879
18005,dragonlike,1,0,0.25026130656254963,-0.25026130656254963,0.97120230125710505,0.013416270100701743,0.053376634250179293,0.93760836791086333
18006,drains,1,0,0.25016682199090212,-0.25016682199090212,0.97120752274712219,0.013415534996644227,0.053375926000553423,0.93761965947597981
18007,drake,1,0,0.25007234259611266,-0.25007234259611266,0.97121274394716117,0.013414799973137917,0.053375217828536103,0.93763095042242561
18008,drams,1,0,0.24997786837760927,-0.24997786837760927,0.97121796485725431,0.013414065030169573,0.053374509734114575,0.93764224075026914
18009,drawbridge,1,0,0.24988339933482706,-0.24988339933482706,0.97122318547743391,0.013413330167725959,0.053373801717276091,0.937653530459578
18010,drawling,1,0,0.24978893546720116,-0.24978893546720116,0.97122840580773195,0.013412595385793844,0.053373093778007905,0.93766481955041958
18011,drayman,1,0,0.24969447677415957,-0.24969447677415957,0.97123362584818074,0.013411860684359995,0.053372385916297269,0.93767610802286239
18012,draymen,1,0,0.24960002325513742,-0.24960002325513742,0.97123884559881257,0.013411126063411183,0.05337167813213143,0.93768739587697336
18013,dreadeth,1,0,0.24950557490956982,-0.24950557490956982,0.97124406505965932,0.013410391522934188,0.053370970425497648,0.93769868311282067
18014,dreamers,1,0,0.24941113173688834,-0.24941113173688834,0.9712492842307533,0.013409657062915784,0.05337026279638319,0.93770996973047238
18015,dreary,1,0,0.24931669373652809,-0.24931669373652809,0.97125450311212691,0.013408922683342752,0.053369555244775324,0.93772125572999532
18016,dreg,1,0,0.24922226090792066,-0.24922226090792066,0.97125972170381203,0.013408188384201878,0.053368847770661303,0.93773254111145776
18017,dregged,1,0,0.24912783325049759,-0.24912783325049759,0.97126494000584085,0.01340745416547995,0.053368140374028407,0.93774382587492744
18018,dresser,1,0,0.24903341076369756,-0.24903341076369756,0.97127015801824568,0.013406720027163754,0.053367433054863904,0.93775511002047174
18019,dressing,1,0,0.24893899344695214,-0.24893899344695214,0.97127537574105838,0.013405985969240086,0.053366725813155075,0.93776639354815849
18020,dribbling,1,0,0.24884458129969644,-0.24884458129969644,0.97128059317431137,0.013405251991695739,0.053366018648889187,0.93777767645805554
18021,drily,1,0,0.24875017432135849,-0.24875017432135849,0.97128581031803674,0.013404518094517513,0.053365311562053527,0.93778895875023027
18022,driv,1,0,0.24865577251138049,-0.24865577251138049,0.97129102717226656,0.01340378427769221,0.053364604552635385,0.93780024042475041
18023,drivelling,1,0,0.24856137586919402,-0.24856137586919402,0.97129624373703305,0.013403050541206631,0.053363897620622033,0.93781152148168334
18024,drizzle,1,0,0.2484669843942271,-0.2484669843942271,0.97130146001236828,0.013402316885047586,0.053363190766000775,0.93782280192109702
18025,drizzles,1,0,0.24837259808592549,-0.24837259808592549,0.97130667599830423,0.013401583309201884,0.053362483988758889,0.93783408174305893
18026,droit,1,0,0.24827821694371011,-0.24827821694371011,0.9713118916948732,0.013400849813656338,0.05336177728888368,0.93784536094763671
18027,droopeth,1,0,0.24818384096702673,-0.24818384096702673,0.97131710710210706,0.013400116398397765,0.053361070666362441,0.93785663953489784
18028,droplets,1,0,0.24808947015530691,-0.24808947015530691,0.97132232222003823,0.013399383063412981,0.053360364121182474,0.93786791750491005
18029,droppeth,1,0,0.24799510450798223,-0.24799510450798223,0.97132753704869856,0.013398649808688809,0.053359657653331082,0.93787919485774052
18030,droppings,1,0,0.24790074402449136,-0.24790074402449136,0.97133275158812027,0.013397916634212073,0.053358951262795565,0.9378904715934574
18031,dropsied,1,0,0.24780638870426586,-0.24780638870426586,0.9713379658383352,0.0133971835399696,0.05335824494956324,0.93790174771212775
18032,dropsies,1,0,0.2477120385467444,-0.2477120385467444,0.9713431797993759,0.013396450525948223,0.053357538713621415,0.93791302321381897
18033,dropsy,1,0,0.24761769355135854,-0.24761769355135854,0.97134839347127389,0.013395717592134771,0.053356832554957399,0.9379242980985989
18034,dropt,1,0,0.24752335371754342,-0.24752335371754342,0.97135360685406169,0.013394984738516084,0.053356126473558516,0.93793557236653524
18035,drossy,1,0,0.24742901904473769,-0.24742901904473769,0.97135881994777118,0.013394251965078997,0.053355420469412086,0.93794684601769507
18036,drought,1,0,0.24733468953237292,-0.24733468953237292,0.97136403275243433,0.013393519271810353,0.05335471454250542,0.93795811905214588
18037,droven,1,0,0.24724036517988779,-0.24724036517988779,0.97136924526808344,0.013392786658696998,0.053354008692825861,0.93796939146995573
18038,drovier,1,0,0.24714604598671386,-0.24714604598671386,0.97137445749475015,0.013392054125725777,0.053353302920360716,0.93798066327119112
18039,drowse,1,0,0.24705173195229335,-0.24705173195229335,0.9713796694324669,0.013391321672883543,0.053352597225097338,0.93799193445592
18040,drowsed,1,0,0.24695742307605784,-0.24695742307605784,0.97138488108126564,0.013390589300157147,0.053351891607023041,0.93800320502420997
18041,drowsily,1,0,0.24686311935743888,-0.24686311935743888,0.97139009244117813,0.013389857007533448,0.053351186066125177,0.93801447497612833
18042,drowsiness,1,0,0.2467688207958787,-0.2467688207958787,0.97139530351223669,0.0133891247949993,0.053350480602391073,0.93802574431174246
18043,drudgery,1,0,0.24667452739081241,-0.24667452739081241,0.97140051429447327,0.013388392662541569,0.053349775215808082,0.93803701303111953
18044,drudges,1,0,0.24658023914167515,-0.24658023914167515,0.97140572478791987,0.013387660610147119,0.053349069906363539,0.93804828113432748
18045,drugg,1,0,0.24648595604790202,-0.24648595604790202,0.97141093499260833,0.013386928637802817,0.053348364674044788,0.93805954862143315
18046,drumble,1,0,0.24639167810892815,-0.24639167810892815,0.97141614490857098,0.013386196745495533,0.053347659518839192,0.93807081549250415
18047,drummer,1,0,0.24629740532419575,-0.24629740532419575,0.97142135453583955,0.013385464933212143,0.053346954440734097,0.93808208174760777
18048,dryfoot,1,0,0.2462031376931364,-0.2462031376931364,0.97142656387444626,0.013384733200939518,0.053346249439716859,0.93809334738681127
18049,dryness,1,0,0.24610887521518521,-0.24610887521518521,0.97143177292442273,0.013384001548664542,0.053345544515774834,0.93810461241018239
18050,duchies,1,0,0.2460146178897844,-0.2460146178897844,0.97143698168580139,0.013383269976374094,0.053344839668895389,0.93811587681778796
18051,dudgeon,1,0,0.24592036571636555,-0.24592036571636555,0.97144219015861388,0.013382538484055061,0.053344134899065886,0.93812714060969582
18052,duer,1,0,0.24582611869437088,-0.24582611869437088,0.9714473983428924,0.01338180707169433,0.05334343020627369,0.93813840378597257
18053,duff,1,0,0.24573187682323194,-0.24573187682323194,0.9714526062386688,0.01338107573927879,0.053342725590506165,0.93814966634668617
18054,dulche,1,0,0.24563764010238742,-0.24563764010238742,0.97145781384597485,0.013380344486795336,0.05334202105175069,0.93816092829190345
18055,dulls,1,0,0.24554340853127599,-0.24554340853127599,0.97146302116484307,0.013379613314230862,0.053341316589994643,0.93817218962169169
18056,dulzura,1,0,0.2454491821093292,-0.2454491821093292,0.97146822819530487,0.013378882221572271,0.053340612205225395,0.93818345033611883
18057,dumbed,1,0,0.24535496083599284,-0.24535496083599284,0.97147343493739235,0.013378151208806463,0.05333990789743033,0.93819471043525138
18058,dumbs,1,0,0.24526074471070203,-0.24526074471070203,0.97147864139113738,0.013377420275920341,0.053339203666596828,0.93820596991915661
18059,dunces,1,0,0.24516653373289188,-0.24516653373289188,0.97148384755657202,0.013376689422900816,0.05333849951271228,0.93821722878790204
18060,dunnest,1,0,0.24507232790199751,-0.24507232790199751,0.97148905343372838,0.013375958649734798,0.053337795435764078,0.93822848704155504
18061,dunsmore,1,0,0.24497812721746115,-0.24497812721746115,0.97149425902263797,0.013375227956409197,0.0533370914357396,0.9382397446801819
18062,dunstable,1,0,0.24488393167871791,-0.24488393167871791,0.97149946432333301,0.013374497342910933,0.053336387512626246,0.93825100170385112
18063,dupp,1,0,0.24478974128521003,-0.24478974128521003,0.97150466933584534,0.013373766809226924,0.053335683666411421,0.93826225811262864
18064,dure,1,0,0.24469555603636906,-0.24469555603636906,0.97150987406020661,0.013373036355344092,0.053334979897082517,0.93827351390658276
18065,dusted,1,0,0.24460137593164077,-0.24460137593164077,0.97151507849644925,0.013372305981249362,0.053334276204626933,0.93828476908577974
18066,dwelled,1,0,0.2445072009704532,-0.2445072009704532,0.97152028264460466,0.013371575686929661,0.05333357258903209,0.93829602365028753
18067,dwellers,1,0,0.2444130311522521,-0.2444130311522521,0.97152548650470516,0.01337084547237192,0.053332869050285378,0.93830727760017252
18068,dy,1,0,0.24431886647647616,-0.24431886647647616,0.97153069007678217,0.013370115337563073,0.053332165588374211,0.93831853093550199
18069,dyeing,1,0,0.24422470694255694,-0.24422470694255694,0.97153589336086799,0.013369385282490057,0.053331462203286016,0.93832978365634323
18070,dyer,1,0,0.24413055254994021,-0.24413055254994021,0.97154109635699415,0.013368655307139808,0.053330758895008198,0.93834103576276373
18071,eagerness,1,0,0.24403640329806109,-0.24403640329806109,0.97154629906519285,0.013367925411499271,0.053330055663528178,0.93835228725482966
18072,ean,1,0,0.24394225918635826,-0.24394225918635826,0.97155150148549552,0.01336719559555539,0.053329352508833375,0.9383635381326092
18073,eaning,1,0,0.24384812021427038,-0.24384812021427038,0.97155670361793456,0.013366465859295113,0.053328649430911215,0.9383747883961685
18074,eanlings,1,0,0.24375398638123613,-0.24375398638123613,0.97156190546254129,0.01336573620270539,0.053327946429749133,0.93838603804557486
18075,eared,1,0,0.24365985768669773,-0.24365985768669773,0.97156710701934812,0.013365006625773175,0.053327243505334548,0.93839728708089543
18076,earing,1,0,0.24356573413009386,-0.24356573413009386,0.97157230828838648,0.013364277128485423,0.053326540657654901,0.93840853550219727
18077,earliness,1,0,0.24347161571085962,-0.24347161571085962,0.97157750926968833,0.013363547710829093,0.053325837886697619,0.93841978330954745
18078,earns,1,0,0.2433775024284337,-0.2433775024284337,0.97158270996328533,0.013362818372791149,0.053325135192450149,0.9384310305030128
18079,earthen,1,0,0.24328339428226187,-0.24328339428226187,0.97158791036920966,0.013362089114358554,0.053324432574899931,0.93844227708266048
18080,earthlier,1,0,0.24318929127177924,-0.24318929127177924,0.97159311048749308,0.013361359935518277,0.0533237300340344,0.93845352304855745
18081,earthquakes,1,0,0.24309519339642094,-0.24309519339642094,0.97159831031816724,0.013360630836257289,0.05332302756984101,0.93846476840077087
18082,eas,1,0,0.24300110065563274,-0.24300110065563274,0.97160350986126387,0.013359901816562561,0.053322325182307215,0.93847601313936757
18083,easeful,1,0,0.24290701304885687,-0.24290701304885687,0.97160870911681485,0.013359172876421068,0.053321622871420449,0.93848725726441407
18084,eases,1,0,0.24281293057552489,-0.24281293057552489,0.97161390808485237,0.013358444015819794,0.053320920637168187,0.93849850077597841
18085,easeth,1,0,0.24271885323508258,-0.24271885323508258,0.97161910676540764,0.013357715234745717,0.05332021847953787,0.93850974367412632
